Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
United Kingdom,GBR,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,65.10004408,64.86419894,64.7761211,64.75985453,64.69519922,64.53033603,64.14621469,63.76837457,63.39845706,63.06899009,62.80793933,62.57675114,62.40311652,62.31068821,62.32460459,62.45153051,62.6053683,62.84786873,63.17880341,63.58156957,64.02987234,64.39776835,64.78992651,65.16620304,65.48101376,65.7075941,65.69322409,65.63853705,65.54455793,65.42482695,65.29702434,65.14855076,64.99094062,64.840293,64.72828437,64.67566803,64.67788484,64.73559303,64.83853967,64.97085622,65.12340088,65.27834078,65.46799068,65.67013087,65.85908358,66.01634293,66.09896808,66.14992816,66.1734697,66.17059591,66.12949435,65.79320281,65.46795261,65.13818466,64.79905877,
Georgia,GEO,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,62.30607998,61.80371547,61.32176293,60.90147311,60.5995181,60.43870362,60.31718595,60.360493,60.55343919,60.83157955,61.14414826,61.64808664,62.02665982,62.33565994,62.6768965,63.11054925,63.4102911,63.81649135,64.2952842,64.75299852,65.1303575,65.45984265,65.71800421,65.9043902,66.04580108,66.15555154,66.18609787,66.19998747,66.19235426,66.14049658,66.03672063,65.73152206,65.38946623,65.04579419,64.76857705,64.61218876,64.62947943,64.77214192,65.01479232,65.29719193,65.58004263,65.79182627,65.96183507,66.1693757,66.5188695,67.04980903,67.33648124,67.76689311,68.22203905,68.56642095,68.75391164,68.70761398,68.6757415,68.6675352,68.67150428,
Ghana,GHA,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,53.2799181,53.10893615,53.09627614,53.16087012,53.19753567,53.17347783,52.9058197,52.61224344,52.32358608,52.08392032,51.90423331,51.6383259,51.46580504,51.36922973,51.34233904,51.39505436,51.32792822,51.34184484,51.42827894,51.55584853,51.68258729,51.75692469,51.88907455,52.05424405,52.24691146,52.47441893,52.58715771,52.74676584,52.94683011,53.17454925,53.41763819,53.53108637,53.67585242,53.84984979,54.06060978,54.31472996,54.48206889,54.71166912,54.98530637,55.27231038,55.55070562,55.73097457,55.88710756,56.0351938,56.20380957,56.40648965,56.53024607,56.72622844,56.96361023,57.18834062,57.36886093,57.49060022,57.55349523,57.59059092,57.65882625,
Guinea,GIN,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,56.15337117,55.87504245,55.57513492,55.31499339,55.19771228,55.26168935,55.080434,55.09808846,55.25943405,55.48778656,55.75016807,55.66361172,55.6198535,55.61789299,55.66427722,55.75705863,55.51118999,55.3467571,55.23406084,55.13190855,55.00393981,54.65666006,54.3821633,54.14765419,53.94063068,53.7592674,53.43165849,53.20407705,53.04550788,52.90655904,52.73786468,52.51385636,52.35249194,52.23727997,52.1996277,52.28991154,52.14563462,52.07965897,52.10231569,52.19908189,52.34829668,52.32559931,52.37128258,52.47043281,52.60825645,52.76932323,52.83465314,52.96277644,53.13407349,53.33307826,53.55008706,53.67286681,53.82737482,54.00372391,54.19685037,
"Gambia, The",GMB,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,58.8551052,57.98729083,57.57382178,57.56213535,57.74498672,57.9175034,57.80779162,57.63578981,57.35906879,57.046581,56.74483493,55.68381092,55.00486789,54.62519904,54.41354508,54.26679717,53.73455703,53.17049126,52.62033574,52.19762285,51.94557648,51.24901465,50.91236991,50.80269744,50.76144956,50.70400988,50.72058628,50.75696339,50.80468769,50.91903044,51.14401987,50.78768602,50.57104157,50.49896062,50.54489223,50.67473863,50.66693191,50.77423752,50.9600078,51.18197364,51.40125466,51.32124224,51.29282986,51.29163288,51.30201107,51.31873975,51.18909265,51.09839471,51.05356928,51.06226802,51.12014044,51.10225322,51.13894687,51.22225448,51.34552881,
Guinea-Bissau,GNB,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,56.70733785,56.58175239,56.39590903,56.22304989,56.17971247,56.30005241,56.20716665,56.29973898,56.49539827,56.68183776,56.80459324,56.62173404,56.43102652,56.23556244,56.05746078,55.90919251,55.51234344,55.18007253,54.89344876,54.62336404,54.35234843,53.89602825,53.4624014,53.06620698,52.74000463,52.49989153,52.0673596,51.80294376,51.65723237,51.57150921,51.52015512,51.38683807,51.29627015,51.26953384,51.34779255,51.54482643,51.6211187,51.83920812,52.15609985,52.51617773,52.88778407,53.12076246,53.38346084,53.6682181,53.97544098,54.30104513,54.46168648,54.66398488,54.89347611,55.1322243,55.36783837,55.46148841,55.58362786,55.72248736,55.87390927,
Equatorial Guinea,GNQ,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,57.94101898,57.61622893,57.3098395,57.0531438,56.90084346,56.86289793,56.58474607,56.420188,56.36800704,56.45448506,56.7181726,55.2101504,53.78965901,52.4518005,51.14168607,49.81615178,49.73718877,49.80894206,49.99349696,50.19440595,50.28127196,53.19017404,55.5911039,57.4983803,59.01589346,60.22798475,59.78282922,59.34282968,58.855871,58.26991854,57.59520674,56.62929292,55.75639538,54.97563389,54.31501142,53.80008565,53.4302481,53.17191707,53.05502388,53.11397554,53.34641813,53.56051926,53.95374729,54.45863129,54.98918675,55.49750266,55.79571887,56.08908408,56.37598856,56.67130968,56.97726119,57.13486692,57.3319599,57.53586206,57.7139307,
Greece,GRC,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,65.40898233,65.28593047,65.38209016,65.60536222,65.77836074,65.80580231,65.72078876,65.37823474,64.87945488,64.38548663,63.97449912,63.72041882,63.69626484,63.80977408,63.90206841,63.8894672,64.00267352,63.96819966,63.88436192,63.90338919,64.08888146,64.29322077,64.59844953,64.92968186,65.21889482,65.47473408,65.73617255,66.07945786,66.45821179,66.81854971,67.11283564,67.31998197,67.4840646,67.62121777,67.76581931,67.93044073,67.91222785,67.93977509,67.97590565,67.97801359,67.93226458,67.71249527,67.45118962,67.17655883,66.9402943,66.76895826,66.66479249,66.61713068,66.5852189,66.51042428,66.36498347,66.0398544,65.59259859,65.04884052,64.49284446,
Grenada,GRD,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,46.01440002,45.62239755,45.46221761,45.44636545,45.43299386,45.37370875,45.33611585,45.28969483,45.27114625,45.32329271,45.48024992,47.03864939,48.30790849,49.32552948,50.25496237,51.21304879,51.59512222,52.1704902,52.76636353,53.06816001,52.90773448,53.78967706,54.37475159,54.74625186,55.13612353,55.66977289,55.30725141,54.94712269,54.55676453,53.99655212,53.18945641,53.00710176,52.94287096,53.06199263,53.40985685,53.96446989,54.58153101,55.12781211,55.68695584,56.36675506,57.20035426,58.07126236,59.12047013,60.26999834,61.36356995,62.30439724,63.16543836,63.82171508,64.33024804,64.78455963,65.24355876,65.50870848,65.80359513,66.07996072,66.27424799,
Greenland,GRL,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,51.54034289,51.50107875,51.53415099,51.63483938,51.79701733,52.00846918,51.99130252,52.07231814,52.2105303,52.3559328,52.48215874,52.43033843,52.37646661,52.32540605,52.29233374,52.28331749,52.08830984,51.92725819,51.79967955,51.69452853,51.60297743,51.40964301,51.23913832,51.10459704,51.02518204,51.01045285,50.94124174,50.97023212,51.06999262,51.19156716,51.30593314,51.46701119,51.57055541,51.66368612,51.80422666,52.01018523,52.14798865,52.36503,52.62709784,52.87932182,53.09729259,53.33986545,53.55827574,53.77403119,54.02383234,54.32581851,54.69205764,55.10379356,55.54804611,55.99745125,56.43401919,56.88777802,57.30776311,57.71028908,58.11597819,
Guam,GUM,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,58.33895207,58.34178015,58.58462511,58.80570635,58.91057935,58.9706924,59.07637284,59.27890931,59.35002929,59.29402014,59.2393896,59.79143337,60.32539818,60.69883639,60.89011939,60.98078283,61.38741534,61.80906069,62.19135183,62.50122734,62.73347994,63.23366452,63.65380907,63.98366321,64.24654048,64.46438375,64.85423376,65.24474263,65.6135454,65.93373848,66.15931699,65.84951293,65.47740973,65.07366614,64.70386398,64.42684217,64.16182629,64.02804945,64.01050731,64.06713825,64.15971364,64.0646477,63.98839997,63.94251788,63.96702783,64.08166615,64.23760801,64.48664831,64.78112564,65.04687273,65.23206222,65.45213791,65.5966881,65.68153051,65.74133208,
Guyana,GUY,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,50.46577411,50.26888464,49.90184145,49.45167696,49.07294685,48.87288796,48.84332933,48.96991902,49.2087556,49.43983783,49.59291852,50.37233007,50.87490943,51.16108745,51.38306307,51.64550703,51.80637224,52.06500141,52.40388657,52.7839504,53.23411483,53.77224118,54.31781898,54.90493575,55.59341628,56.4274165,57.26470954,58.17896823,59.08117332,59.92520348,60.72496605,60.52415185,60.50895946,60.5264547,60.44743719,60.23242213,60.64780133,60.87259864,60.79971139,60.45577548,59.96284111,59.90341284,59.64793765,59.28741598,58.96637122,58.78867871,59.2987811,59.96985132,60.68900248,61.32502341,61.85034552,62.87295785,63.73373241,64.519147,65.33310293,
High income,HIC,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,62.61164335,62.49228313,62.49402185,62.58386943,62.69799374,62.80717578,62.88870137,62.98688758,63.09380807,63.22253003,63.35579124,63.53909108,63.7129349,63.88519523,64.08279017,64.30697233,64.4172725,64.58200272,64.78436298,65.00635436,65.23838355,65.49342465,65.74521975,65.97898909,66.18613845,66.35970361,66.40834519,66.45222073,66.48841825,66.51356247,66.5284301,66.48999692,66.45584945,66.43750043,66.45755175,66.52798633,66.60963795,66.73058407,66.87436086,67.01573479,67.14057741,67.23423919,67.31085235,67.3824736,67.46769571,67.56985464,67.59199434,67.62890006,67.65596655,67.63779672,67.55600238,67.3896067,67.17743125,66.91431746,66.61791753,
"Hong Kong SAR, China",HKG,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,56.29247742,56.03341486,56.10396197,56.38108905,56.75244429,57.21915906,57.26469479,57.54642968,57.98321624,58.48559709,59.01090825,59.96448615,60.80292871,61.58186574,62.40460732,63.30191645,64.29982703,65.51006846,66.76021293,67.85701392,68.72792205,69.14560534,69.28023626,69.23665853,69.17747554,69.18619189,69.2306038,69.39519059,69.60184614,69.75203948,69.81660791,70.19026571,70.41564772,70.55503174,70.71500194,70.94722791,70.92517585,71.05323701,71.27465221,71.52205778,71.78861302,72.11595986,72.4534429,72.8111263,73.21989183,73.68544815,74.23811426,74.74014206,75.08610231,75.18349756,75.02637423,74.94643474,74.62909002,74.14434535,73.5823771,
Honduras,HND,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,50.75524401,50.41170372,50.11583726,49.88960466,49.77229359,49.77661237,49.49170204,49.31391697,49.21769454,49.17321052,49.16592632,49.08423955,49.09653248,49.16562791,49.25053207,49.33161933,49.40248989,49.45509328,49.51793301,49.63427576,49.81833744,49.88606561,50.04317146,50.24602776,50.44049804,50.60482329,50.69864174,50.78535975,50.87532287,50.98953135,51.14024803,51.28846173,51.44924556,51.63249933,51.84937863,52.1053861,52.33575802,52.61209717,52.92534259,53.26476229,53.62925031,54.0763084,54.55381527,55.06298836,55.60777818,56.18920491,56.86327258,57.55252822,58.25947349,58.98729774,59.73311123,60.4805355,61.25012619,62.01529381,62.73487505,
Heavily indebted poor countries (HIPC),HPC,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,53.92477567,53.67821871,53.50963465,53.40067268,53.3379965,53.31358878,53.05741213,52.88524025,52.77731986,52.71597403,52.69087224,52.4571848,52.29344968,52.18633303,52.12620353,52.10664087,51.9185397,51.78744744,51.69909978,51.64595124,51.62680541,51.41276622,51.27792975,51.20610034,51.17925953,51.18432599,51.0352036,50.94870912,50.91384173,50.92497796,50.97665189,50.92721975,50.94797023,51.01983038,51.1271404,51.26479795,51.23541525,51.25060246,51.30248162,51.38562265,51.49516641,51.50712469,51.56712765,51.66022366,51.7742186,51.9050345,51.94887414,52.03042476,52.14590258,52.29283641,52.46824287,52.62055343,52.80882369,53.02667,53.2685201,
Croatia,HRV,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,65.55933573,65.56314242,65.66014046,65.84626803,66.08187162,66.34162793,66.49365694,66.72830219,66.99967945,67.23942026,67.40381631,67.46683464,67.42106226,67.31269726,67.22006654,67.18341884,67.08720452,67.07917071,67.13507645,67.22519302,67.34006419,67.57789492,67.83359657,68.08770489,68.32516163,68.53335064,68.55544456,68.57576219,68.5951078,68.61235984,68.63507757,68.48417953,68.33357139,68.18838642,68.03923913,67.8718981,67.76969664,67.60155665,67.40071001,67.22573311,67.11241401,66.90620621,66.84962694,66.89265017,66.96207223,67.02166441,67.15210971,67.17446457,67.12066408,67.049295,66.97808951,66.78315315,66.66804292,66.57878959,66.42555558,
Haiti,HTI,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,56.50125706,56.18526623,55.78683517,55.36935648,55.040228,54.8506216,54.53606005,54.38569656,54.35638177,54.38908106,54.45906981,54.4361472,54.47102239,54.55241294,54.66748073,54.80097978,54.8417198,54.86616101,54.87871866,54.87683393,54.85060905,54.62082162,54.38622798,54.14767685,53.92049779,53.72380485,53.38389854,53.16307492,53.0236254,52.92529751,52.85960754,52.87974928,52.89754641,52.96011541,53.12827732,53.42060916,53.71722071,54.1207211,54.59878593,55.09870073,55.5912353,56.0108617,56.44983966,56.89458818,57.33342091,57.76056093,58.15314535,58.51638147,58.87007181,59.24625846,59.65966497,60.01995093,60.42940945,60.8588866,61.26531624,
Hungary,HUN,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,65.68275829,65.83836548,65.90760529,65.95388772,66.06684223,66.2719685,66.53609778,66.78888321,67.04357619,67.30165868,67.54876226,67.48293272,67.537103,67.59222008,67.48348474,67.14080292,66.69917252,65.98208145,65.17852313,64.59971772,64.41458155,64.31459861,64.7011138,65.35759961,65.92613889,66.21319922,66.47047407,66.34683741,66.05921005,65.92919555,66.0993999,66.09232993,66.40234543,66.88854481,67.3302459,67.62742521,67.76134518,67.82608898,67.85149029,67.91009752,68.03456691,68.2007062,68.35117983,68.49810052,68.64551532,68.78732927,68.76152024,68.74700049,68.73179666,68.69733594,68.63495647,68.47288466,68.32444061,68.1539748,67.92370525,
Indonesia,IDN,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,56.54664261,56.03308962,55.57667588,55.1652853,54.79878859,54.48454442,54.12985385,53.82827393,53.60164964,53.47726643,53.46209351,53.37532708,53.42014144,53.56519441,53.76786589,54.00508344,54.17629615,54.39357178,54.65652046,54.97045626,55.3336304,55.64685385,56.00539139,56.4045168,56.84423944,57.32435957,57.73409723,58.21072498,58.73015958,59.2596209,59.7815374,60.27003694,60.72995979,61.18319577,61.66367189,62.18585962,62.63507187,63.13613668,63.66259357,64.16491359,64.60457242,64.77455608,64.91266258,65.03376374,65.15771098,65.29343834,65.59333568,65.8267997,65.99795042,66.10869181,66.18067058,66.4171842,66.58488614,66.73069743,66.90861431,
Isle of Man,IMN,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,56.63811827,56.31511118,55.94892617,55.60895995,55.39708193,55.35255875,55.21949375,55.26535703,55.43304214,55.63737002,55.8323764,55.88962705,55.97211163,56.08174212,56.23511409,56.43680379,56.48512509,56.60471827,56.7703901,56.94953388,57.12377016,57.16532461,57.21393439,57.28015581,57.38586222,57.54031185,57.55551286,57.65937788,57.82573771,58.02285703,58.23729838,58.37960443,58.54970797,58.75424756,59.00520203,59.30379921,59.54638338,59.83198717,60.15361879,60.49970978,60.86075166,61.13393758,61.43579141,61.75816751,62.09343101,62.43700598,62.718417,63.01379778,63.32208818,63.64772004,63.99241018,64.29517381,64.62700586,64.97046757,65.29889874,
Not classified,INX,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,57.95767311,57.94442125,57.92322615,57.92095867,57.95213919,58.01591402,58.00856024,58.10197096,58.22792499,58.28578242,58.2313402,58.42812639,58.42664898,58.33318434,58.29568414,58.37849224,58.24848113,58.34193125,58.57106111,58.802381,58.98207502,59.08531389,59.09694726,59.08786803,59.17203552,59.40658245,59.60148915,59.93167931,60.38527961,60.89981527,61.42957858,62.17417244,62.87635296,63.55672018,64.23948301,64.92142144,65.68387607,66.39753785,67.05039707,67.61465851,68.07280037,68.48564006,68.82412814,69.07185524,69.21531842,69.25158789,69.16220573,68.99242859,68.74415895,68.44833823,68.13977503,67.50554623,66.8686004,66.24732968,65.64911947,
"Iran, Islamic Rep.",IRN,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,53.25430498,52.7978125,52.34259035,51.95982269,51.74712277,51.73601277,51.63614723,51.74273493,51.9915404,52.29189995,52.5948524,52.74502043,52.92600929,53.11905924,53.31044028,53.48498979,53.55943649,53.61107071,53.63235986,53.60278807,53.49700589,53.11369619,52.71273322,52.30980581,51.94073858,51.64180055,51.19655237,50.9265598,50.84325367,50.95573804,51.27478592,51.56406384,51.98257963,52.53859009,53.2289635,54.04088574,55.2963438,56.61542035,57.97670447,59.38126897,60.84269442,62.43284963,64.10168405,65.82476619,67.50958387,69.04103506,69.88911408,70.57842266,71.07952353,71.4104358,71.60863521,71.69768187,71.71012898,71.64531208,71.51163184,
Iraq,IRQ,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,55.43415084,55.21516439,54.49339477,53.56649851,52.83886139,52.45220422,51.9261621,51.71248091,51.66758183,51.58393194,51.37776011,50.92834332,50.52988506,50.1579877,49.81949743,49.53201162,49.33545572,49.12557157,48.96776058,48.94091904,49.06937912,49.02966075,49.13420533,49.34039246,49.57606658,49.80514106,49.88763237,49.95644027,50.03280763,50.14397736,50.29632196,50.63760419,51.01857913,51.41270091,51.78288046,52.11057764,52.45355545,52.74221496,53.0007002,53.26922573,53.5674205,53.7346333,53.96439106,54.21962553,54.44421522,54.61314785,54.73109754,54.76015336,54.75433581,54.78131027,54.8622438,55.03299918,55.28579702,55.5625257,55.79454688,
Iceland,ISL,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,57.06586144,56.83115027,56.75043802,56.79311605,56.90367506,57.06498276,57.25139149,57.50724579,57.82682309,58.19273946,58.58252769,59.03839652,59.45356129,59.85963494,60.29749611,60.78327017,61.10863818,61.5052534,61.93492516,62.32674845,62.63221802,62.93677475,63.16033305,63.32654965,63.48078962,63.65161488,63.79856233,63.96845265,64.14612743,64.29888311,64.40568222,64.43177006,64.40023856,64.34372654,64.31351527,64.33779267,64.38396232,64.5246666,64.72449631,64.93591402,65.13936006,65.39887409,65.61588204,65.81304516,66.00974465,66.19993597,66.41862227,66.61296924,66.76805372,66.87430011,66.93455581,66.79126561,66.65409221,66.48012244,66.24750243,
Israel,ISR,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,58.87608493,58.82339414,58.75081261,58.73810289,58.86279891,59.14038683,59.40243726,59.80125133,60.24140423,60.57033788,60.70013472,60.69807687,60.52208381,60.23635739,59.94793739,59.7119661,59.29470292,58.96523596,58.7054837,58.48830267,58.31242137,58.27587563,58.27306841,58.31183465,58.40232218,58.54110225,58.77075678,59.01053097,59.27112514,59.55824564,59.86440583,60.14850483,60.46516079,60.7843267,61.05911016,61.26578366,61.47977323,61.62680864,61.7229425,61.80433635,61.89033693,61.92207805,61.9835855,62.05288436,62.10162371,62.11874082,62.27049776,62.36917264,62.41532052,62.40523841,62.32697624,62.09237884,61.8093271,61.49840019,61.19479064,
Italy,ITA,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,65.44693326,65.37113404,65.36323664,65.38428576,65.36534169,65.27833792,65.08718342,64.89829459,64.69998515,64.48644825,64.26137747,64.10745309,63.94500941,63.80104156,63.71607865,63.71367557,63.69887077,63.7816464,63.97625235,64.29321902,64.73250194,65.27400085,65.91666082,66.60042929,67.24381565,67.7920471,68.10389694,68.33090148,68.49199899,68.6173644,68.72406277,68.72397558,68.70438794,68.65988722,68.58966403,68.49529385,68.35062224,68.20004076,68.03264601,67.83090927,67.58465406,67.3877602,67.14143865,66.87155959,66.62278538,66.42200113,66.21109703,66.04594911,65.90542791,65.74576007,65.53658356,65.2270892,64.89584294,64.54653315,64.20013345,
Jamaica,JAM,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,53.93399039,53.24519587,52.5995972,52.04703777,51.57238423,51.10522866,50.34107695,49.50321967,48.67441763,47.9487289,47.39058789,47.39036008,47.55254577,47.88012304,48.35186041,48.93539099,50.0096667,50.98059429,51.80556387,52.46276988,52.98099642,53.52825889,54.03389984,54.53582175,55.08003527,55.68271407,56.07250623,56.51970644,56.95747617,57.28766508,57.47206604,57.82474339,58.0678088,58.24095847,58.43342847,58.68104148,58.88780977,59.08557203,59.27096001,59.43969181,59.60836046,59.93140653,60.31071297,60.72461389,61.13862771,61.53909349,62.11260572,62.6476093,63.1952745,63.80601376,64.47660978,65.03539874,65.67274649,66.32882773,66.89078903,
Jordan,JOR,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,52.30500365,52.06326454,51.90079177,51.76740569,51.5858098,51.30059171,50.95850524,50.78013411,50.70153566,50.71586041,50.8561618,50.45482421,50.10756842,49.84862945,49.71835897,49.72291362,48.8296878,48.29154627,48.02032178,47.8852303,47.80257556,48.13487962,48.37285746,48.60055081,48.91371803,49.31860282,49.41039817,49.67134966,50.00009719,50.28123058,50.49202713,51.87134237,53.03749201,54.09804001,55.17764578,56.31273208,56.41293285,56.63404945,56.93353579,57.23738874,57.51240279,57.80077922,58.10169601,58.40122573,58.67705616,58.89102945,59.06233714,59.2095147,59.32882254,59.44375697,59.58400482,59.76282958,59.93775637,60.13272381,60.37641434,
Japan,JPN,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,64.11484603,64.86703835,65.69669817,66.54968489,67.32286154,67.95541757,68.30710365,68.60450877,68.80945371,68.8907652,68.84617267,68.76422867,68.53298881,68.22610041,67.95651033,67.7831461,67.48003431,67.36862366,67.37859828,67.40157168,67.39250113,67.60355958,67.69598742,67.75591156,67.90309477,68.17810029,68.40381893,68.76237452,69.18113373,69.53010036,69.73731012,69.89470396,69.92185613,69.84371293,69.71496793,69.56397085,69.3538787,69.10274535,68.82257248,68.51971353,68.19529039,67.85918029,67.51799249,67.1594013,66.77118859,66.34971233,65.92615802,65.46262411,64.95176483,64.38708404,63.7679102,63.19316181,62.58212759,61.95752436,61.35536536,
Kazakhstan,KAZ,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,58.06292259,57.33278328,56.7276057,56.27253736,55.98099147,55.87292335,55.77200878,55.9020586,56.21483921,56.61635145,57.04507676,57.66285773,58.16295369,58.60765664,59.10572492,59.69973414,60.0396674,60.47681263,60.92774459,61.28029323,61.50371697,61.81449173,62.01084726,62.11370547,62.18998366,62.28240022,62.388858,62.48315337,62.55704432,62.61225292,62.67835497,62.55105206,62.53673697,62.62444945,62.80490305,63.07573073,63.52665859,64.03986021,64.57886913,65.09262221,65.53616627,66.04900638,66.4577765,66.83319546,67.24359399,67.70409595,68.01084427,68.36577312,68.71237976,68.95476159,69.02092771,68.67159932,68.23292634,67.71079185,67.13711979,
Kenya,KEN,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,49.88418889,49.28794579,48.80244729,48.42827997,48.16541194,48.00479805,47.7274178,47.58200043,47.52553977,47.50550645,47.49267405,47.35224485,47.2396181,47.15460969,47.10725114,47.10017417,46.98132477,46.93561802,46.93928986,46.96501861,46.99991505,46.96112065,46.95172684,46.97863878,47.05706962,47.19444305,47.27355828,47.42887817,47.65480658,47.95250517,48.32505048,48.68568393,49.15659978,49.70342001,50.28142006,50.86537901,51.27939662,51.66061449,52.03932309,52.44982714,52.8932634,53.1765311,53.49772024,53.82290388,54.10912129,54.33782077,54.45088418,54.54641731,54.61916009,54.67660189,54.73017431,54.80333223,54.88588269,54.98652973,55.11824368,
Kyrgyz Republic,KGZ,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,56.5609206,55.38813627,54.32114758,53.39283362,52.65243085,52.13472423,51.72009404,51.56972014,51.63591258,51.83334948,52.10789412,52.55297855,52.91117617,53.24296298,53.65433432,54.19686141,54.66724116,55.30188995,56.00738784,56.6343798,57.1075278,57.48790913,57.68580875,57.73966307,57.75267849,57.7884429,57.64021492,57.5675849,57.53659639,57.49334082,57.42741726,57.18518252,57.00116908,56.89120401,56.88409768,56.9934464,57.35052161,57.7893372,58.29901478,58.8821491,59.55084412,60.1222299,60.78085188,61.55618431,62.42526118,63.32213853,63.92631271,64.51544549,65.0115883,65.35855741,65.54211889,65.51597664,65.33692856,65.05110432,64.7182045,
Cambodia,KHM,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,51.73235914,51.49194167,51.15595676,50.82505047,50.64866225,50.69357725,50.67724309,50.87006718,51.20860615,51.56983639,51.87858195,52.12561435,52.28742729,52.42499245,52.70326332,53.25743367,53.66147234,54.38421224,55.28760239,56.00301511,56.2069893,56.68213003,56.39906564,55.68544465,55.06517649,54.76658145,53.83011772,53.57675516,53.61207704,53.42252867,52.8205357,52.43523242,51.70691518,50.91064417,50.44829904,50.49253076,50.68111864,51.39761206,52.56735188,53.9434602,55.32279518,56.50057222,57.44240806,58.18279779,58.84946189,59.54567916,60.29877948,61.04191948,61.76960684,62.41869803,62.94059158,63.28458404,63.64877087,63.96682071,64.18091541,
Kiribati,KIR,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,51.03555318,50.54305388,50.24935353,50.12395204,50.11447693,50.19911743,50.25178568,50.43559042,50.74206807,51.16792239,51.69887263,52.3029604,52.95609867,53.64238411,54.3433489,55.02909243,55.66273669,56.15242454,56.53787458,56.88184724,57.22783957,57.04142209,57.06851834,57.21502591,57.28396635,57.16026623,57.25209481,57.06342363,56.72319981,56.43565754,56.29117123,55.84004993,55.55614995,55.43435197,55.40730887,55.41832311,55.53119495,55.6515775,55.84874197,56.2053297,56.71634718,57.0150714,57.65087071,58.45745399,59.14186316,59.53492402,60.23743595,60.33641366,60.1592897,60.12867172,60.3957213,60.28644589,60.57024948,61.03331368,61.33882502,
St. Kitts and Nevis,KNA,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,55.35095518,55.33669046,55.04629591,54.57538617,54.06113614,53.60156733,53.90021872,54.01555118,54.09168423,54.25239771,54.55305239,55.20330353,55.96521822,56.77670656,57.57922957,58.36552725,59.19697852,60.05986289,60.88068862,61.6002114,62.21854187,63.06812395,63.74511961,64.31714761,64.91139456,65.60011715,66.24075521,67.07600061,67.98468815,68.78311185,69.38874093,70.04069263,70.4015199,70.5938209,70.80800983,71.11992983,71.10745873,71.30725532,71.58158885,71.73728058,71.70339714,71.78154613,71.7715013,71.79786958,71.96614808,72.26283452,72.21307211,72.15977857,72.2167885,72.40557284,72.6710434,72.77496839,72.91545144,73.01622798,73.01100816,
